Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2014-01-02,17.192829132080078,17.314052338700535,17.158327678811386,17.272090842562832,234684800
2014-01-03,16.815170288085938,17.210542512701213,16.7980739452919,17.18443402843433,392467600
2014-01-06,16.906864166259766,16.996070923177157,16.5857786053683,16.70544802806271,412610800
2014-01-07,16.785945892333984,16.969955188620773,16.72005054798807,16.918979920730447,317209200
2014-01-08,16.892250061035156,16.95752290983335,16.743985526479587,16.747713885839744,258529600
2014-01-09,16.676536560058594,16.99793245963104,16.640169282370056,16.99606661974963,279148800
2014-01-10,16.565263748168945,16.809574286045233,16.508382179350402,16.779423701370888,304976000
2014-01-13,16.651981353759766,16.86241123422004,16.47014663064425,16.471079550557626,378492800
2014-01-14,16.983327865600586,16.993895427047647,16.71197426844296,16.729381030826545,332561600
2014-01-15,17.324302673339844,17.41257815259254,17.147130874839704,17.204945354350272,391638800
2014-01-16,17.227636337280273,17.308451778674826,17.14775215590179,17.24784019762891,229278000
2014-01-17,16.805538177490234,17.159881923766793,16.78160428761009,17.141543896196676,426739600
2014-01-21,17.066631317138672,17.097713163799074,16.797764379524274,16.815481563320816,328526800
2014-01-22,17.142465591430664,17.322122367952755,17.027459159262843,17.12381549594409,379985200
2014-01-23,17.287626266479492,17.297572987139137,16.934215563042027,17.093670193616727,403239200
2014-01-24,16.973379135131836,17.27021868064303,16.93234891437006,17.219864239708137,429354800
2014-01-27,17.111072540283203,17.24472908763141,16.96343049425885,17.09770788154829,554878800
2014-01-28,15.74343204498291,16.007634302914628,15.605733396484599,15.813678259115385,1065523200
2014-01-29,15.56470775604248,15.770476397406894,15.498501969168508,15.664173306369724,502810000
2014-01-30,15.534558296203613,15.743436132994637,15.438824419341378,15.62034711131416,678501600
2014-01-31,15.560044288635254,15.588951530657706,15.340910993303922,15.391575856848613,464797200
2014-02-03,15.58895492553711,15.781669360988404,15.519641605593023,15.622525115196535,401464000
2014-02-04,15.814617156982422,15.835443525301294,15.627188142115873,15.723234120480429,376681200
2014-02-05,15.932731628417969,16.016344195436087,15.735666324739338,15.74530262785316,328344800
2014-02-06,16.02559471130371,16.056551992191505,15.878630288938231,15.948986379189805,257765200
2014-02-07,16.249792098999023,16.35141607878941,16.17787461787746,16.302949514571903,370280400
2014-02-10,16.540910720825195,16.634717758306316,16.197266088184172,16.217903168847677,345559200
2014-02-11,16.75885581970215,16.814825425936135,16.5568569084575,16.59156654760219,282256800
2014-02-12,16.75760269165039,16.871422248517433,16.673803589811353,16.789810763971975,308100800
2014-02-13,17.023696899414062,17.036829278894725,16.703815581171494,16.71819874298062,307398000
2014-02-14,17.00994300842285,17.072169870104275,16.923017778808944,16.96241493203837,272924400
2014-02-18,17.072473526000977,17.23507019780318,17.06059026045367,17.0727858040585,260251600
2014-02-19,16.802942276000977,17.100621866301594,16.70851069103806,17.033705829641605,313768000
2014-02-20,16.608442306518555,16.79136542934987,16.541214021807694,16.665976612573086,305858000
2014-02-21,16.423967361450195,16.71539310732344,16.403642556117507,16.659734101347063,278784800
2014-02-24,16.495882034301758,16.569990493400233,16.33547457684168,16.358300944127656,288909600
2014-02-25,16.324216842651367,16.559045027486743,16.29107193675102,16.55310506223646,231952000
2014-02-26,16.176937103271484,16.416143818046926,16.122216623877993,16.372680380633156,276217200
2014-02-27,16.4996337890625,16.5343417525267,16.136288971388286,16.170372378543036,301882000
2014-02-28,16.454917907714844,16.65847815580204,16.32608898740561,16.543720120341348,371968800
2014-03-03,16.502450942993164,16.59281791334041,16.347669493080474,16.36674351339511,238781200
2014-03-04,16.61126136779785,16.655038754588503,16.502758910069996,16.60375834285601,259140000
2014-03-05,16.646282196044922,16.72101352196615,16.54528276981888,16.60125569963559,200062800
2014-03-06,16.595937728881836,16.711320311513038,16.513075486861393,16.65972595783582,185488800
2014-03-07,16.58624839782715,16.63440269125998,16.4489779347091,16.60657319687594,220729600
2014-03-10,16.601255416870117,16.676612967675265,16.520580788509598,16.521207014666402,178584000
2014-03-11,16.762908935546875,16.845771157499417,16.65346801297771,16.742898093030604,279224400
2014-03-12,16.7791805267334,16.802319175043237,16.635031557181915,16.713516930443618,199326400
2014-03-13,16.592815399169922,16.87454708640984,16.546224164172212,16.805131156073465,257742800
2014-03-14,16.406452178955078,16.6003184556304,16.35360703609088,16.53465320969246,237199200
2014-03-17,16.470556259155273,16.571554044972128,16.44272676013679,16.50057504549528,199544800
2014-03-18,16.616254806518555,16.634078028975463,16.42238864503935,16.444276490700616,209647200
2014-03-19,16.61188507080078,16.767603291033854,16.54121670639808,16.643154628044524,224756000
2014-03-20,16.531835556030273,16.655973602471228,16.489622909058586,16.56904507418136,208398400
2014-03-21,16.6622371673584,16.68975439457265,16.457739982614928,16.632844600530017,374046400
2014-03-24,16.85984992980957,16.900811803900016,16.730708725152372,16.835772784363932,355700800
2014-03-25,17.04120635986328,17.064971224351975,16.872354083632157,16.932079357923357,282293200
2014-03-26,16.878299713134766,17.166599266329765,16.849533382406044,17.08905241273348,299768000
2014-03-27,16.805753707885742,16.932081067194474,16.73258543842572,16.8858021158868,222031600
2014-03-28,16.7869930267334,16.852032049211964,16.705381552998578,16.832645754710367,200564000
2014-03-31,16.783241271972656,16.910505465517314,16.75791167458015,16.861100393071556,168669200
2014-04-01,16.936767578125,16.943647715581058,16.784175480992793,16.815131089736223,200760000
2014-04-02,16.964914321899414,16.993994600737597,16.893309103322267,16.959598913174137,180420800
2014-04-03,16.847339630126953,16.963346766631524,16.811380891278088,16.928638810088785,162344000
2014-04-04,16.62940216064453,16.885181414213,16.590629561394348,16.879241448000027,275251200
2014-04-07,16.368295669555664,16.600623828752042,16.318892286518476,16.51056919661824,289850400
2014-04-08,16.36737060546875,16.45117138799859,16.219155339966463,16.422091103693965,243888400
2014-04-09,16.58249855041504,16.58781395959478,16.322966975718103,16.342353273288825,206169600
2014-04-10,16.36861228942871,16.642526906526218,16.358918310070123,16.59374640160913,239652000
2014-04-11,16.247604370117188,16.348289844953957,16.17036981202254,16.228528686720104,271717600
2014-04-14,16.31233024597168,16.327337963529718,16.172558247319152,16.3192087136051,205674000
2014-04-15,16.19601058959961,16.311079230653824,15.98869799889583,16.268242020827063,266490000
2014-04-16,16.22884178161621,16.29388079082658,16.07656196004113,16.198823006625435,214765600
2014-04-17,16.414268493652344,16.50244782990649,16.234785369622735,16.25980102103337,284334400
2014-04-21,16.609071731567383,16.63940111559274,16.38362197436313,16.426773129699285,182548800
2014-04-22,16.62565040588379,16.62971503248672,16.46305198227074,16.519647816370956,202563200
2014-04-23,16.408329010009766,16.60782466101737,16.398947305487354,16.543097913546987,394940000
2014-04-24,17.753507614135742,17.823237463771097,17.533374974304774,17.767266217238188,759911600
2014-04-25,17.8839054107666,17.885466801482576,17.63438014492485,17.65220170826267,390275200
2014-04-28,18.576505661010742,18.62841228821538,17.902973629443895,17.910792270777492,669485600
2014-04-29,18.5214786529541,18.635610488862195,18.433300975999607,18.565568326399788,337377600
2014-04-30,18.451433181762695,18.74348505006318,18.44236542614269,18.531169313501934,456640800
2014-05-01,18.49489974975586,18.59871136533187,18.33480291736992,18.51115825356424,244048000
2014-05-02,18.52928924560547,18.57994676334374,18.439548538641994,18.52178622179805,191514400
2014-05-05,18.791322708129883,18.792575160384626,18.448616702568813,18.4529952756514,287067200
2014-05-06,18.586509704589844,18.899196872916228,18.586509704589844,18.81758543013656,374564400
2014-05-07,18.5214786529541,18.676572370535904,18.377641979865043,18.612784121680576,282864400
2014-05-08,18.488462448120117,18.690330123635132,18.438467402405603,18.49663710492981,230297200
2014-05-09,18.411422729492188,18.43374685994674,18.2476004885847,18.379978518362247,291597600
2014-05-12,18.640647888183594,18.66674532721783,18.46990873923527,18.472739978036618,213208800
2014-05-13,18.669885635375977,18.69441127917373,18.573670552388236,18.61454550587547,159737200
2014-05-14,18.673341751098633,18.784337692816784,18.606367695249062,18.62806377632562,166404000
2014-05-15,18.514558792114258,18.759188909107618,18.490033143874054,18.699447419084102,230846000
2014-05-16,18.787803649902344,18.788431694577685,18.407022178357966,18.508584055269186,276256400
2014-05-19,19.010419845581055,19.096574459507604,18.782139085971092,18.798490074681798,317755200
2014-05-20,19.01419448852539,19.067333106494697,18.88904904656026,19.00790564627109,234836000
2014-05-21,19.06450653076172,19.076768515628803,18.930872390288165,18.98652655386869,196859600
2014-05-22,19.094690322875977,19.17581555687286,18.995015940985706,19.07362395855201,200760000
2014-05-23,19.310388565063477,19.32925508905463,19.06953181953154,19.094057461088354,232209600
2014-05-27,19.6719913482666,19.679222257070705,19.357555967418175,19.365416600049855,348866000
2014-05-28,19.621051788330078,19.80405288387837,19.613819200549845,19.68425254841758,315481600
2014-05-29,19.97857093811035,20.025422406174002,19.739285881111723,19.741801418716,376474000
2014-05-30,19.903738021850586,20.254961175625606,19.774819226813165,20.060326053785165,564020800
2014-06-02,19.766956329345703,19.961277406540642,19.57357899854617,19.93392219518627,369350800
2014-06-03,20.046485900878906,20.084218959534756,19.7543762753229,19.760979140771713,292709200
2014-06-04,20.275394439697266,20.3719269204891,20.0015216237484,20.043342009964626,335482000
2014-06-05,20.354948043823242,20.418464524354956,20.2059066491238,20.318788452682977,303805600
2014-06-06,20.298973083496094,20.47788853940141,20.26438697137504,20.43512441378115,349938400
2014-06-09,20.6237850189209,20.663403884643337,20.194582039647447,20.40368058252147,301660000
2014-06-10,20.744840621948242,20.920924821479147,20.595169556125985,20.850491477519462,251108000
2014-06-11,20.659000396728516,20.857094704839334,20.57315980975773,20.718427849530055,182724000
